RunId,iteration,Step,width,height,seed,authority,authority_density,Mean Knowledge,Mean Behavior,Net Health Belief
73,1,41,50,50,2,True,0.5,-1.1844361464862676,0.4696,-0.063846928894163
73,1,42,50,50,2,True,0.5,-1.2462372980756984,0.466,-0.06665597749916692
73,1,43,50,50,2,True,0.5,-1.2844911152313607,0.4644,-0.06905509674768288
73,1,44,50,50,2,True,0.5,-1.3287788592427126,0.4644,-0.07103359945731522
73,1,45,50,50,2,True,0.5,-1.4034769552532664,0.4624,-0.07545388089223705
73,1,46,50,50,2,True,0.5,-1.5048226473975774,0.4624,-0.07980794785703649
73,1,47,50,50,2,True,0.5,-1.580662417563826,0.4596,-0.08251176855035552
73,1,48,50,50,2,True,0.5,-1.5907191845157695,0.4592,-0.08257377525193735
73,1,49,50,50,2,True,0.5,-1.695704143430409,0.4576,-0.0827644007600276
73,1,50,50,50,2,True,0.5,-1.7605292148339242,0.4584,-0.08373481521775279
73,1,51,50,50,2,True,0.5,-1.8653647907556092,0.46,-0.08442899209729983
73,1,52,50,50,2,True,0.5,-1.9594873803038897,0.4548,-0.08650983637895807
73,1,53,50,50,2,True,0.5,-2.052362216822711,0.4556,-0.09001709289414705
73,1,54,50,50,2,True,0.5,-2.1421711067518148,0.456,-0.093704136363894
73,1,55,50,50,2,True,0.5,-2.255934978581581,0.4556,-0.09586039650891828
73,1,56,50,50,2,True,0.5,-2.338984794209061,0.4528,-0.09830641497451909
73,1,57,50,50,2,True,0.5,-2.4483132077562315,0.4504,-0.10089320126052358
73,1,58,50,50,2,True,0.5,-2.551896384809833,0.4532,-0.10203569797721797
73,1,59,50,50,2,True,0.5,-2.6172877486251056,0.4508,-0.10322313109486625
73,1,60,50,50,2,True,0.5,-2.6459042595556492,0.4504,-0.10430927115694137
73,1,61,50,50,2,True,0.5,-2.7090122832225214,0.4524,-0.10494887842026751
73,1,62,50,50,2,True,0.5,-2.7773019693942396,0.4492,-0.10417019851758573
73,1,63,50,50,2,True,0.5,-2.8620453468901497,0.4492,-0.10373050121778718
73,1,64,50,50,2,True,0.5,-2.9078149743574326,0.4492,-0.10333612837119
73,1,65,50,50,2,True,0.5,-3.007369647825155,0.4492,-0.10373284629206787
73,1,66,50,50,2,True,0.5,-3.0841371926996546,0.4512,-0.10456090984966358
73,1,67,50,50,2,True,0.5,-3.1846358581876113,0.4496,-0.10632961487775167
73,1,68,50,50,2,True,0.5,-3.2767571727832268,0.4484,-0.11014812132073538
73,1,69,50,50,2,True,0.5,-3.310083538998384,0.446,-0.11303093172743338
73,1,70,50,50,2,True,0.5,-3.393312737780482,0.444,-0.1147672473313208
73,1,71,50,50,2,True,0.5,-3.498792940018439,0.4432,-0.1190125248943182
73,1,72,50,50,2,True,0.5,-3.540396229108356,0.442,-0.12056395806724872
73,1,73,50,50,2,True,0.5,-3.570641809363383,0.4396,-0.12133043166157231
73,1,74,50,50,2,True,0.5,-3.6045371725531345,0.442,-0.12023058461602343
73,1,75,50,50,2,True,0.5,-3.5986652110970843,0.4408,-0.11830247282851979
73,1,76,50,50,2,True,0.5,-3.577208890706618,0.442,-0.11842208168680106
73,1,77,50,50,2,True,0.5,-3.694547106743606,0.44,-0.11946869609176099
73,1,78,50,50,2,True,0.5,-3.7832867827520626,0.442,-0.11991152645166765
73,1,79,50,50,2,True,0.5,-3.8080426724529017,0.4412,-0.11817294906267398
73,1,80,50,50,2,True,0.5,-3.8195386496236985,0.4424,-0.11802670729976256
73,1,81,50,50,2,True,0.5,-3.9163779495259217,0.4408,-0.11734568978612545
73,1,82,50,50,2,True,0.5,-3.9994224531089144,0.4412,-0.11615261725103548
73,1,83,50,50,2,True,0.5,-3.9980286120831923,0.4448,-0.11482449873763059
73,1,84,50,50,2,True,0.5,-4.010078899123804,0.4416,-0.11301745101085385
73,1,85,50,50,2,True,0.5,-3.996852068635971,0.444,-0.11334390261577976
73,1,86,50,50,2,True,0.5,-3.960819638746658,0.4432,-0.11257027799836028
73,1,87,50,50,2,True,0.5,-3.9421545199858845,0.4436,-0.11302295602992131
73,1,88,50,50,2,True,0.5,-3.974568160468906,0.4432,-0.11280655005251636
73,1,89,50,50,2,True,0.5,-4.036733607662749,0.4436,-0.11216823110998285
73,1,90,50,50,2,True,0.5,-4.097694394087866,0.4444,-0.11164599280654325
73,1,91,50,50,2,True,0.5,-4.139298129623727,0.446,-0.10994415391837217
73,1,92,50,50,2,True,0.5,-4.1941533063104455,0.4476,-0.1090750039363318
73,1,93,50,50,2,True,0.5,-4.232853283172336,0.4448,-0.1088014290027545
73,1,94,50,50,2,True,0.5,-4.297727831554724,0.4444,-0.10953284397548141
73,1,95,50,50,2,True,0.5,-4.365942029190881,0.4476,-0.10966761802859654
73,1,96,50,50,2,True,0.5,-4.441841617587517,0.4492,-0.10950324222626444
73,1,97,50,50,2,True,0.5,-4.545561197638806,0.446,-0.10999116411766147
73,1,98,50,50,2,True,0.5,-4.526188027169939,0.4416,-0.11283641143838001
73,1,99,50,50,2,True,0.5,-4.51461973813561,0.4408,-0.11424902761107958
73,1,100,50,50,2,True,0.5,-4.512027774301105,0.4428,-0.1130753344814078
82,1,0,50,50,3,False,0.5,0.015393509921670268,0.5028,-0.006594492213126216
82,1,1,50,50,3,False,0.5,0.01995350992167027,0.5036,-0.0036970113002817127
82,1,2,50,50,3,False,0.5,0.023113509921670265,0.5,-0.001586263290570379
82,1,3,50,50,3,False,0.5,0.026713509921670278,0.504,0.002161799229012223
82,1,4,50,50,3,False,0.5,0.029353509921670275,0.5056,0.005298721854648238
82,1,5,50,50,3,False,0.5,0.03179350992167027,0.5004,0.006628376898984983
82,1,6,50,50,3,False,0.5,0.042673509921670266,0.5044,0.009110601988637574
82,1,7,50,50,3,False,0.5,0.04931350992167027,0.5104,0.011643145120028169
82,1,8,50,50,3,False,0.5,0.05155350992167027,0.5176,0.01506173717505817
82,1,9,50,50,3,False,0.5,0.06167350992167027,0.5168,0.01797634745442741
82,1,10,50,50,3,False,0.5,0.06795350992167028,0.5192,0.01999690545928365
82,1,11,50,50,3,False,0.5,0.07979350992167027,0.5204,0.021924244030295564
82,1,12,50,50,3,False,0.5,0.09047350992167026,0.5216,0.025187926208636083
82,1,13,50,50,3,False,0.5,0.10591350992167031,0.5232,0.029088322553629923
82,1,14,50,50,3,False,0.5,0.1236335099216703,0.5192,0.031948679688575066
82,1,15,50,50,3,False,0.5,0.1438335099216703,0.518,0.034555990572733765
82,1,16,50,50,3,False,0.5,0.16043350992167024,0.5216,0.03908625224483034
82,1,17,50,50,3,False,0.5,0.18015350992167029,0.5212,0.0428920802903255
82,1,18,50,50,3,False,0.5,0.19863350992167028,0.5244,0.04603862903942348
82,1,19,50,50,3,False,0.5,0.21915350992167024,0.528,0.048904768978525706
82,1,20,50,50,3,False,0.5,0.24491350992167027,0.5292,0.05116422957214341
82,1,21,50,50,3,False,0.5,0.2774735099216703,0.5264,0.05291998547782812
82,1,22,50,50,3,False,0.5,0.3042735099216703,0.5288,0.05537450387397494
82,1,23,50,50,3,False,0.5,0.33919350992167036,0.5316,0.05900340597030313
82,1,24,50,50,3,False,0.5,0.37143350992167035,0.5344,0.06265055695708972
82,1,25,50,50,3,False,0.5,0.40639350992167034,0.5372,0.0654017416718242
82,1,26,50,50,3,False,0.5,0.4490735099216703,0.536,0.06834637400409933
82,1,27,50,50,3,False,0.5,0.49243350992167034,0.5356,0.07155425050625482
82,1,28,50,50,3,False,0.5,0.5324735099216704,0.5396,0.07428601888723624
82,1,29,50,50,3,False,0.5,0.5779935099216704,0.5396,0.07669315398064905
82,1,30,50,50,3,False,0.5,0.6219935099216704,0.5424,0.07953365843254499
82,1,31,50,50,3,False,0.5,0.6731535099216704,0.5452,0.08207280609639828
82,1,32,50,50,3,False,0.5,0.7169135099216704,0.548,0.08425380440109173
82,1,33,50,50,3,False,0.5,0.7594735099216705,0.5468,0.08652012735529903
82,1,34,50,50,3,False,0.5,0.8091535099216705,0.5468,0.08724488492687635
82,1,35,50,50,3,False,0.5,0.8486735099216705,0.546,0.08728481863342902
82,1,36,50,50,3,False,0.5,0.9051935099216704,0.548,0.08743490257961883
82,1,37,50,50,3,False,0.5,0.9619135099216705,0.5464,0.08838814903441534
82,1,38,50,50,3,False,0.5,1.0112335099216703,0.5452,0.08866654721583415
82,1,39,50,50,3,False,0.5,1.0419135099216703,0.544,0.08873494446212776
82,1,40,50,50,3,False,0.5,1.1032335099216706,0.544,0.08853243293616801
82,1,41,50,50,3,False,0.5,1.1513535099216703,0.5428,0.08793430324112395
82,1,42,50,50,3,False,0.5,1.2209135099216704,0.5448,0.08828429612962199
82,1,43,50,50,3,False,0.5,1.27967350992167,0.5468,0.08951164967907108
82,1,44,50,50,3,False,0.5,1.3409535099216705,0.5488,0.09078310345944843
82,1,45,50,50,3,False,0.5,1.4032335099216706,0.5488,0.0921872685729315
82,1,46,50,50,3,False,0.5,1.4693935099216704,0.5496,0.09281337069966901
82,1,47,50,50,3,False,0.5,1.5395935099216707,0.5492,0.0929016594152075
82,1,48,50,50,3,False,0.5,1.6123935099216704,0.5484,0.09305001200418601
82,1,49,50,50,3,False,0.5,1.67887350992167,0.5476,0.09307709708927296
82,1,50,50,50,3,False,0.5,1.7464735099216702,0.5484,0.093231079351986
82,1,51,50,50,3,False,0.5,1.8133135099216702,0.546,0.09333707883052741
82,1,52,50,50,3,False,0.5,1.8727535099216701,0.5476,0.09353494958479291
82,1,53,50,50,3,False,0.5,1.9577535099216705,0.5484,0.09395160085036587
82,1,54,50,50,3,False,0.5,2.01803350992167,0.55,0.09508993692328825
82,1,55,50,50,3,False,0.5,2.1073135099216707,0.5508,0.09647589626072543
82,1,56,50,50,3,False,0.5,2.1898735099216706,0.5512,0.0977478114067958
82,1,57,50,50,3,False,0.5,2.2700735099216702,0.55,0.09833823817498766
82,1,58,50,50,3,False,0.5,2.34611350992167,0.5524,0.09859031794158493
82,1,59,50,50,3,False,0.5,2.4256735099216704,0.5512,0.0990668160347866
82,1,60,50,50,3,False,0.5,2.4945935099216707,0.5528,0.10020298332906123
82,1,61,50,50,3,False,0.5,2.5999135099216697,0.5528,0.10192388551627178
82,1,62,50,50,3,False,0.5,2.6779535099216702,0.5524,0.10323707722343445
82,1,63,50,50,3,False,0.5,2.7435135099216703,0.554,0.10423316203735483
82,1,64,50,50,3,False,0.5,2.8455135099216706,0.5544,0.10451699313168203
82,1,65,50,50,3,False,0.5,2.9635935099216706,0.5536,0.10489256898574535
82,1,66,50,50,3,False,0.5,3.0557135099216706,0.5528,0.10531265172242775
82,1,67,50,50,3,False,0.5,3.1283135099216706,0.5536,0.10585996470038876
82,1,68,50,50,3,False,0.5,3.2296335099216704,0.5544,0.10630664506640017
82,1,69,50,50,3,False,0.5,3.34855350992167,0.5548,0.10661074562597392
82,1,70,50,50,3,False,0.5,3.4615935099216704,0.556,0.10739221871835453
82,1,71,50,50,3,False,0.5,3.5924335099216704,0.5564,0.10830460658606937
82,1,72,50,50,3,False,0.5,3.6911535099216715,0.5564,0.10907129653968152
82,1,73,50,50,3,False,0.5,3.8184335099216704,0.5568,0.1092278990485936
82,1,74,50,50,3,False,0.5,3.9426735099216703,0.5572,0.10895152307058656
82,1,75,50,50,3,False,0.5,4.07359350992167,0.5564,0.10888847082564866
82,1,76,50,50,3,False,0.5,4.20079350992167,0.5552,0.10859816957296511
82,1,77,50,50,3,False,0.5,4.3114735099216706,0.5556,0.1083737949264179
82,1,78,50,50,3,False,0.5,4.476073509921671,0.5564,0.10876206471075678
82,1,79,50,50,3,False,0.5,4.61551350992167,0.5552,0.1096199989882907
82,1,80,50,50,3,False,0.5,4.764313509921671,0.5568,0.11029385313835209
82,1,81,50,50,3,False,0.5,4.917113509921672,0.5572,0.1115210820262085
82,1,82,50,50,3,False,0.5,5.064433509921671,0.5584,0.11266196362185758
82,1,83,50,50,3,False,0.5,5.17451350992167,0.5584,0.11359500853049267
82,1,84,50,50,3,False,0.5,5.31443350992167,0.558,0.11438374626327975
82,1,85,50,50,3,False,0.5,5.45431350992167,0.5592,0.11508193058265835
82,1,86,50,50,3,False,0.5,5.6095935099216705,0.5588,0.11544289395841766
82,1,87,50,50,3,False,0.5,5.73763350992167,0.56,0.11570637492339597
82,1,88,50,50,3,False,0.5,5.847553509921671,0.5592,0.11619264959059214
82,1,89,50,50,3,False,0.5,6.01795350992167,0.5592,0.11683757393763856
82,1,90,50,50,3,False,0.5,6.16835350992167,0.5596,0.11650684486088136
82,1,91,50,50,3,False,0.5,6.311753509921671,0.5592,0.1161324353556319
82,1,92,50,50,3,False,0.5,6.48111350992167,0.5588,0.11594203054597631
82,1,93,50,50,3,False,0.5,6.62647350992167,0.56,0.11606585268936781
82,1,94,50,50,3,False,0.5,6.785233509921669,0.56,0.1164175669274494
82,1,95,50,50,3,False,0.5,6.93399350992167,0.5608,0.11702554328676538
82,1,96,50,50,3,False,0.5,7.100513509921671,0.5604,0.11717807942266925
82,1,97,50,50,3,False,0.5,7.234513509921672,0.5608,0.11752814348934823
82,1,98,50,50,3,False,0.5,7.38199350992167,0.5604,0.11707717346609511
82,1,99,50,50,3,False,0.5,7.569473509921671,0.5604,0.11591552235465771
82,1,100,50,50,3,False,0.5,7.713113509921671,0.5596,0.11508179673129097
83,1,0,50,50,3,False,0.75,0.015393509921670268,0.5028,-0.006594492213126216
83,1,1,50,50,3,False,0.75,0.01995350992167027,0.5036,-0.0036970113002817127
83,1,2,50,50,3,False,0.75,0.023113509921670265,0.5,-0.001586263290570379
83,1,3,50,50,3,False,0.75,0.026713509921670278,0.504,0.002161799229012223
83,1,4,50,50,3,False,0.75,0.029353509921670275,0.5056,0.005298721854648238
83,1,5,50,50,3,False,0.75,0.03179350992167027,0.5004,0.006628376898984983
83,1,6,50,50,3,False,0.75,0.042673509921670266,0.5044,0.009110601988637574
83,1,7,50,50,3,False,0.75,0.04931350992167027,0.5104,0.011643145120028169
83,1,8,50,50,3,False,0.75,0.05155350992167027,0.5176,0.01506173717505817
83,1,9,50,50,3,False,0.75,0.06167350992167027,0.5168,0.01797634745442741
83,1,10,50,50,3,False,0.75,0.06795350992167028,0.5192,0.01999690545928365
83,1,11,50,50,3,False,0.75,0.07979350992167027,0.5204,0.021924244030295564
83,1,12,50,50,3,False,0.75,0.09047350992167026,0.5216,0.025187926208636083
83,1,13,50,50,3,False,0.75,0.10591350992167031,0.5232,0.029088322553629923
83,1,14,50,50,3,False,0.75,0.1236335099216703,0.5192,0.031948679688575066
83,1,15,50,50,3,False,0.75,0.1438335099216703,0.518,0.034555990572733765
83,1,16,50,50,3,False,0.75,0.16043350992167024,0.5216,0.03908625224483034
83,1,17,50,50,3,False,0.75,0.18015350992167029,0.5212,0.0428920802903255
83,1,18,50,50,3,False,0.75,0.19863350992167028,0.5244,0.04603862903942348
83,1,19,50,50,3,False,0.75,0.21915350992167024,0.528,0.048904768978525706
83,1,20,50,50,3,False,0.75,0.24491350992167027,0.5292,0.05116422957214341
83,1,21,50,50,3,False,0.75,0.2774735099216703,0.5264,0.05291998547782812
83,1,22,50,50,3,False,0.75,0.3042735099216703,0.5288,0.05537450387397494
83,1,23,50,50,3,False,0.75,0.33919350992167036,0.5316,0.05900340597030313
83,1,24,50,50,3,False,0.75,0.37143350992167035,0.5344,0.06265055695708972
83,1,25,50,50,3,False,0.75,0.40639350992167034,0.5372,0.0654017416718242
83,1,26,50,50,3,False,0.75,0.4490735099216703,0.536,0.06834637400409933
83,1,27,50,50,3,False,0.75,0.49243350992167034,0.5356,0.07155425050625482
83,1,28,50,50,3,False,0.75,0.5324735099216704,0.5396,0.07428601888723624
83,1,29,50,50,3,False,0.75,0.5779935099216704,0.5396,0.07669315398064905
83,1,30,50,50,3,False,0.75,0.6219935099216704,0.5424,0.07953365843254499
83,1,31,50,50,3,False,0.75,0.6731535099216704,0.5452,0.08207280609639828
83,1,32,50,50,3,False,0.75,0.7169135099216704,0.548,0.08425380440109173
83,1,33,50,50,3,False,0.75,0.7594735099216705,0.5468,0.08652012735529903
83,1,34,50,50,3,False,0.75,0.8091535099216705,0.5468,0.08724488492687635
83,1,35,50,50,3,False,0.75,0.8486735099216705,0.546,0.08728481863342902
83,1,36,50,50,3,False,0.75,0.9051935099216704,0.548,0.08743490257961883
83,1,37,50,50,3,False,0.75,0.9619135099216705,0.5464,0.08838814903441534
83,1,38,50,50,3,False,0.75,1.0112335099216703,0.5452,0.08866654721583415
83,1,39,50,50,3,False,0.75,1.0419135099216703,0.544,0.08873494446212776
83,1,40,50,50,3,False,0.75,1.1032335099216706,0.544,0.08853243293616801
83,1,41,50,50,3,False,0.75,1.1513535099216703,0.5428,0.08793430324112395
83,1,42,50,50,3,False,0.75,1.2209135099216704,0.5448,0.08828429612962199
83,1,43,50,50,3,False,0.75,1.27967350992167,0.5468,0.08951164967907108
83,1,44,50,50,3,False,0.75,1.3409535099216705,0.5488,0.09078310345944843
83,1,45,50,50,3,False,0.75,1.4032335099216706,0.5488,0.0921872685729315
83,1,46,50,50,3,False,0.75,1.4693935099216704,0.5496,0.09281337069966901
83,1,47,50,50,3,False,0.75,1.5395935099216707,0.5492,0.0929016594152075
83,1,48,50,50,3,False,0.75,1.6123935099216704,0.5484,0.09305001200418601
83,1,49,50,50,3,False,0.75,1.67887350992167,0.5476,0.09307709708927296
83,1,50,50,50,3,False,0.75,1.7464735099216702,0.5484,0.093231079351986
83,1,51,50,50,3,False,0.75,1.8133135099216702,0.546,0.09333707883052741
83,1,52,50,50,3,False,0.75,1.8727535099216701,0.5476,0.09353494958479291
83,1,53,50,50,3,False,0.75,1.9577535099216705,0.5484,0.09395160085036587
83,1,54,50,50,3,False,0.75,2.01803350992167,0.55,0.09508993692328825
83,1,55,50,50,3,False,0.75,2.1073135099216707,0.5508,0.09647589626072543
83,1,56,50,50,3,False,0.75,2.1898735099216706,0.5512,0.0977478114067958
83,1,57,50,50,3,False,0.75,2.2700735099216702,0.55,0.09833823817498766
83,1,58,50,50,3,False,0.75,2.34611350992167,0.5524,0.09859031794158493
83,1,59,50,50,3,False,0.75,2.4256735099216704,0.5512,0.0990668160347866
83,1,60,50,50,3,False,0.75,2.4945935099216707,0.5528,0.10020298332906123
83,1,61,50,50,3,False,0.75,2.5999135099216697,0.5528,0.10192388551627178
83,1,62,50,50,3,False,0.75,2.6779535099216702,0.5524,0.10323707722343445
83,1,63,50,50,3,False,0.75,2.7435135099216703,0.554,0.10423316203735483
83,1,64,50,50,3,False,0.75,2.8455135099216706,0.5544,0.10451699313168203
83,1,65,50,50,3,False,0.75,2.9635935099216706,0.5536,0.10489256898574535
83,1,66,50,50,3,False,0.75,3.0557135099216706,0.5528,0.10531265172242775
83,1,67,50,50,3,False,0.75,3.1283135099216706,0.5536,0.10585996470038876
83,1,68,50,50,3,False,0.75,3.2296335099216704,0.5544,0.10630664506640017
83,1,69,50,50,3,False,0.75,3.34855350992167,0.5548,0.10661074562597392
83,1,70,50,50,3,False,0.75,3.4615935099216704,0.556,0.10739221871835453
83,1,71,50,50,3,False,0.75,3.5924335099216704,0.5564,0.10830460658606937
83,1,72,50,50,3,False,0.75,3.6911535099216715,0.5564,0.10907129653968152
83,1,73,50,50,3,False,0.75,3.8184335099216704,0.5568,0.1092278990485936
83,1,74,50,50,3,False,0.75,3.9426735099216703,0.5572,0.10895152307058656
83,1,75,50,50,3,False,0.75,4.07359350992167,0.5564,0.10888847082564866
83,1,76,50,50,3,False,0.75,4.20079350992167,0.5552,0.10859816957296511
83,1,77,50,50,3,False,0.75,4.3114735099216706,0.5556,0.1083737949264179
83,1,78,50,50,3,False,0.75,4.476073509921671,0.5564,0.10876206471075678
83,1,79,50,50,3,False,0.75,4.61551350992167,0.5552,0.1096199989882907
83,1,80,50,50,3,False,0.75,4.764313509921671,0.5568,0.11029385313835209
83,1,81,50,50,3,False,0.75,4.917113509921672,0.5572,0.1115210820262085
83,1,82,50,50,3,False,0.75,5.064433509921671,0.5584,0.11266196362185758
83,1,83,50,50,3,False,0.75,5.17451350992167,0.5584,0.11359500853049267
83,1,84,50,50,3,False,0.75,5.31443350992167,0.558,0.11438374626327975
83,1,85,50,50,3,False,0.75,5.45431350992167,0.5592,0.11508193058265835
83,1,86,50,50,3,False,0.75,5.6095935099216705,0.5588,0.11544289395841766
83,1,87,50,50,3,False,0.75,5.73763350992167,0.56,0.11570637492339597
83,1,88,50,50,3,False,0.75,5.847553509921671,0.5592,0.11619264959059214
83,1,89,50,50,3,False,0.75,6.01795350992167,0.5592,0.11683757393763856
83,1,90,50,50,3,False,0.75,6.16835350992167,0.5596,0.11650684486088136
83,1,91,50,50,3,False,0.75,6.311753509921671,0.5592,0.1161324353556319
83,1,92,50,50,3,False,0.75,6.48111350992167,0.5588,0.11594203054597631
83,1,93,50,50,3,False,0.75,6.62647350992167,0.56,0.11606585268936781
83,1,94,50,50,3,False,0.75,6.785233509921669,0.56,0.1164175669274494
83,1,95,50,50,3,False,0.75,6.93399350992167,0.5608,0.11702554328676538
83,1,96,50,50,3,False,0.75,7.100513509921671,0.5604,0.11717807942266925
83,1,97,50,50,3,False,0.75,7.234513509921672,0.5608,0.11752814348934823
83,1,98,50,50,3,False,0.75,7.38199350992167,0.5604,0.11707717346609511
83,1,99,50,50,3,False,0.75,7.569473509921671,0.5604,0.11591552235465771
83,1,100,50,50,3,False,0.75,7.713113509921671,0.5596,0.11508179673129097
78,1,0,50,50,3,True,0.25,0.015393509921670268,0.5028,-0.006594492213126216
78,1,1,50,50,3,True,0.25,-0.011396940680647644,0.5012,-0.00785776713856994
78,1,2,50,50,3,True,0.25,-0.0355426990419799,0.502,-0.010626835923325174
78,1,3,50,50,3,True,0.25,-0.04782159373985326,0.4892,-0.011952486349689711
78,1,4,50,50,3,True,0.25,-0.07726656791344418,0.4884,-0.013648860136093146
78,1,5,50,50,3,True,0.25,-0.13719196722940274,0.4952,-0.019335126965046554
78,1,6,50,50,3,True,0.25,-0.1943041696819472,0.4852,-0.024297267164833172
78,1,7,50,50,3,True,0.25,-0.26820283721223614,0.4864,-0.026942472065530215
78,1,8,50,50,3,True,0.25,-0.3125069310176069,0.4876,-0.027980099949619346
78,1,9,50,50,3,True,0.25,-0.4287639758425759,0.4836,-0.03278585941231504
78,1,10,50,50,3,True,0.25,-0.5182494442788684,0.4836,-0.03796065287805218
78,1,11,50,50,3,True,0.25,-0.627841892465579,0.4776,-0.043382100195764044
78,1,12,50,50,3,True,0.25,-0.7181560980308187,0.4716,-0.04842113915936463
78,1,13,50,50,3,True,0.25,-0.8377311591787869,0.4668,-0.05199866698964994
78,1,14,50,50,3,True,0.25,-0.9274767474018197,0.4712,-0.05616128425609105
78,1,15,50,50,3,True,0.25,-1.0304632247132461,0.4692,-0.06302881689430134
78,1,16,50,50,3,True,0.25,-1.1429411227157875,0.4664,-0.06979753028365106
78,1,17,50,50,3,True,0.25,-1.221485162898418,0.4636,-0.0735220026607339
78,1,18,50,50,3,True,0.25,-1.2809071699135246,0.4608,-0.07638143510798631
78,1,19,50,50,3,True,0.25,-1.3425002626558469,0.4564,-0.08236192329000618
78,1,20,50,50,3,True,0.25,-1.4364230137916232,0.4604,-0.0842975740634919
78,1,21,50,50,3,True,0.25,-1.5488919582443592,0.4608,-0.08442079936921025
78,1,22,50,50,3,True,0.25,-1.6796637485832624,0.4604,-0.08357390086480344
78,1,23,50,50,3,True,0.25,-1.8378340143706053,0.4616,-0.08551006925501299
78,1,24,50,50,3,True,0.25,-1.9092655447980964,0.4596,-0.0854997038907768
78,1,25,50,50,3,True,0.25,-2.0235395397349523,0.46,-0.08306956527361231
78,1,26,50,50,3,True,0.25,-2.185462046319926,0.4636,-0.08099868468066704
78,1,27,50,50,3,True,0.25,-2.3062213887993246,0.464,-0.07773648729309159
78,1,28,50,50,3,True,0.25,-2.394158300763791,0.4636,-0.07694629741307503
78,1,29,50,50,3,True,0.25,-2.457027363201847,0.464,-0.07822231221276621
78,1,30,50,50,3,True,0.25,-2.5943013591511703,0.4616,-0.08142962182227859
78,1,31,50,50,3,True,0.25,-2.6500830367170343,0.4616,-0.08549568746749908
78,1,32,50,50,3,True,0.25,-2.711909988068183,0.46,-0.08818897656021997
78,1,33,50,50,3,True,0.25,-2.8037381991780324,0.4544,-0.08897208619175735
78,1,34,50,50,3,True,0.25,-2.9102714521618,0.46,-0.08807057269655442
78,1,35,50,50,3,True,0.25,-2.9153133124978483,0.4596,-0.08914109232537312
78,1,36,50,50,3,True,0.25,-2.9882416045598936,0.4556,-0.09266025019924984
78,1,37,50,50,3,True,0.25,-3.0469553562293523,0.4528,-0.09665904350875358
78,1,38,50,50,3,True,0.25,-3.0861687691890327,0.4516,-0.10013939905308827
78,1,39,50,50,3,True,0.25,-3.17958540961626,0.4492,-0.10237533851656584
78,1,40,50,50,3,True,0.25,-3.259852975342202,0.4504,-0.10096739889609914
78,1,41,50,50,3,True,0.25,-3.2626232824740797,0.4508,-0.10076940051423774
78,1,42,50,50,3,True,0.25,-3.3763310511885423,0.4512,-0.09913274117973189
78,1,43,50,50,3,True,0.25,-3.445030931146475,0.4532,-0.09762004850247842
78,1,44,50,50,3,True,0.25,-3.563174832245841,0.4508,-0.09911224199157131
78,1,45,50,50,3,True,0.25,-3.7021203876368616,0.4504,-0.10064639931237863
78,1,46,50,50,3,True,0.25,-3.749734915866523,0.4488,-0.10102365185391685
78,1,47,50,50,3,True,0.25,-3.8518442519692573,0.4492,-0.10145867256714677
78,1,48,50,50,3,True,0.25,-4.020668278417921,0.4488,-0.10289776853260255
78,1,49,50,50,3,True,0.25,-4.140817968059585,0.4484,-0.10377928678734948
78,1,50,50,50,3,True,0.25,-4.189404289391468,0.45,-0.1016090823398879
78,1,51,50,50,3,True,0.25,-4.281775552421189,0.4496,-0.1006700463523413
78,1,52,50,50,3,True,0.25,-4.361352700145506,0.45,-0.10078900845302166
78,1,53,50,50,3,True,0.25,-4.487384949413524,0.4484,-0.09975042402218053
78,1,54,50,50,3,True,0.25,-4.610990311572676,0.4484,-0.09935695159867046
78,1,55,50,50,3,True,0.25,-4.695741930371293,0.45,-0.09742442078032995
78,1,56,50,50,3,True,0.25,-4.854516683053257,0.4544,-0.09347063624944855
78,1,57,50,50,3,True,0.25,-4.879608748740441,0.456,-0.08957350403484281
78,1,58,50,50,3,True,0.25,-4.944568885705073,0.456,-0.0870836399742277
78,1,59,50,50,3,True,0.25,-5.0496500970246485,0.4572,-0.08640498315917496
78,1,60,50,50,3,True,0.25,-5.157486009890155,0.456,-0.08782309652173935
78,1,61,50,50,3,True,0.25,-5.280808773112852,0.4548,-0.0917076876663721
78,1,62,50,50,3,True,0.25,-5.41517933517006,0.454,-0.09326668297552793
78,1,63,50,50,3,True,0.25,-5.426743765722907,0.4528,-0.09287831442379312
78,1,64,50,50,3,True,0.25,-5.53689010702465,0.4532,-0.09270138759628739
78,1,65,50,50,3,True,0.25,-5.648722752892261,0.4524,-0.09342991715690677
78,1,66,50,50,3,True,0.25,-5.834529297065614,0.4512,-0.09471558477316734
78,1,67,50,50,3,True,0.25,-6.005704327975815,0.4496,-0.09512989467781197
78,1,68,50,50,3,True,0.25,-6.141043567592626,0.4516,-0.093936329570248
78,1,69,50,50,3,True,0.25,-6.203046564373326,0.4528,-0.09192161754906869
78,1,70,50,50,3,True,0.25,-6.261357943768213,0.452,-0.09010370562587539
78,1,71,50,50,3,True,0.25,-6.418962376807976,0.4552,-0.08838134683824353
78,1,72,50,50,3,True,0.25,-6.574184601062569,0.4556,-0.08814716016949706
78,1,73,50,50,3,True,0.25,-6.689587005129748,0.452,-0.08973982693517157
78,1,74,50,50,3,True,0.25,-6.863880374737504,0.4516,-0.0917791771440373
78,1,75,50,50,3,True,0.25,-7.003957106799827,0.4536,-0.09320673230018109
